order,y_pred
13172,843.1449
13173,1216.4238
13174,843.1449
13175,913.13184
13176,877.50836
13177,915.6844
13178,890.6513
13179,843.1449
13180,1617.2297
13181,1449.1616
13182,1347.4683
13183,1731.4272
13184,926.3055
13185,1399.5859
13186,891.0223
13187,2005.655
13188,891.0969
13189,843.1449
13190,843.1449
13191,1028.0333
13192,1729.221
13193,1501.5826
13194,1048.1187
13195,844.63824
13196,843.1449
13197,864.13824
13198,1104.4731
13199,1262.8384
13200,1596.0002
13201,1589.0464
13202,889.877
13203,843.1449
13204,1082.2537
13205,1900.5103
13206,843.1449
13207,1072.3396
13208,843.1449
13209,1066.9103
13210,843.1449
13211,1478.2756
13212,843.1449
13213,1829.0925
13214,874.2786
13215,1124.8369
13216,928.8892
13217,904.6339
13218,1343.3525
13219,1372.589
13220,843.1449
13221,1222.8933
13222,843.1449
13223,959.3206
13224,843.1449
13225,1390.615
13226,1385.2097
13227,1244.5869
13228,843.1449
13229,973.0086
13230,1812.5248
13231,2222.447
13232,843.1449
13233,1025.1322
13234,878.6239
13235,887.6501
13236,848.23846
13237,1266.8076
13238,1461.2207
13239,1332.4036
13240,854.02466
13241,876.765
13242,1612.4883
13243,1175.7546
13244,1267.9576
13245,1204.1116
13246,843.1449
13247,843.1449
13248,893.184
13249,843.1449
13250,1775.4269
13251,1249.487
13252,1592.0962
13253,1162.3721
13254,1439.2836
13255,843.1449
13256,990.06195
13257,1369.8027
13258,982.5778
13259,895.4009
13260,843.1449
13261,847.16144
13262,1695.6564
13263,1371.7166
13264,961.71246
13265,1360.0986
13266,843.1449
13267,844.7955
13268,955.74347
13269,1371.0659
13270,953.5495
13271,843.1449
13272,1158.0974
13273,1916.3206
13274,874.06824
13275,1160.1559
13276,866.30133
13277,1542.6577
13278,966.7639
13279,1058.366
13280,1033.0256
13281,996.017
13282,866.43085
13283,891.44574
13284,843.1449
13285,1146.2925
13286,924.85284
13287,886.1175
13288,847.94147
13289,861.7463
13290,885.6905
13291,1343.4785
13292,1700.8165
13293,1885.4597
13294,907.53674
13295,893.58405
13296,855.1863
13297,923.2133
13298,848.0337
13299,843.1449
13300,1327.6492
13301,1583.5549
13302,1207.6519
13303,1896.3646
13304,1013.1749
13305,843.1449
13306,843.1449
13307,1198.3411
13308,1486.1926
13309,1937.925
13310,869.1081
13311,867.9305
13312,1293.0935
13313,1456.4484
13314,843.1449
13315,843.1449
13316,843.1449
13317,1549.7633
13318,843.1449
13319,1564.3435
13320,1592.2856
13321,1977.9497
13322,843.1449
13323,843.1449
13324,1225.0713
13325,1778.4778
13326,851.3061
13327,871.5685
13328,1039.4379
13329,1338.8696
13330,913.51056
13331,963.5534
13332,843.1449
13333,1038.2162
13334,843.1449
13335,908.9765
13336,870.1927
13337,1040.8873
13338,1223.5095
13339,1334.3752
13340,1288.4865
13341,1606.152
13342,843.1449
13343,942.36017
13344,904.64996
13345,938.31586
13346,881.85455
13347,1304.1465
13348,1539.0469
13349,1352.096
13350,1138.4915
13351,1417.8958
13352,843.1449
13353,1046.9489
13354,843.1449
13355,1180.435
13356,843.1449
13357,843.1449
13358,1124.887
13359,1362.4141
13360,843.1449
13361,843.1449
13362,942.40656
13363,1404.3555
13364,843.1449
13365,880.4448
13366,843.1449
13367,1190.3624
13368,843.1449
13369,960.4649
13370,843.1449
13371,1683.9462
13372,843.1449
13373,843.1449
13374,843.1449
13375,1431.2118
13376,1295.9177
13377,1409.8816
13378,879.95374
13379,843.1449
13380,933.41266
13381,1212.19
13382,1388.8557
13383,1574.0969
13384,843.1449
13385,1226.8707
13386,843.1449
13387,843.1449
13388,1079.0543
13389,1352.1951
13390,970.35956
13391,1114.1067
13392,843.1449
13393,843.1449
13394,970.6301
13395,1276.5405
13396,1910.5582
13397,1995.5298
13398,863.70795
13399,865.9852
13400,843.1449
13401,966.6396
13402,1576.7766
13403,1851.6577
13404,843.1449
13405,843.1449
13406,1026.9838
13407,1177.6158
13408,1847.9167
13409,1820.2294
13410,843.1449
13411,843.1449
13412,1344.9304
13413,1284.1948
13414,843.1449
13415,1425.9951
13416,1377.7886
13417,1409.2266
13418,843.1449
13419,959.24634
13420,843.1449
13421,942.81885
13422,843.1449
13423,843.1449
13424,1166.966
13425,1406.1355
13426,1024.9891
13427,843.1449
13428,1710.7139
13429,1941.9507
13430,1046.6891
13431,843.1449
13432,1810.7576
13433,1766.0034
13434,843.1449
13435,843.1449
13436,1146.3065
13437,1651.6526
13438,843.1449
13439,911.746
13440,1211.5958
13441,843.2081
13442,843.1449
13443,848.856
13444,1844.1396
13445,1487.8127
13446,1886.4677
13447,1569.9545
13448,843.1449
13449,1003.0025
13450,960.5738
13451,1630.3784
13452,2021.155
13453,2045.4377
13454,914.0413
13455,843.1449
13456,843.1449
13457,1180.9396
13458,1601.7495
13459,1282.7258
13460,843.1449
13461,1220.4425
13462,843.1449
13463,1194.4797
13464,843.1449
13465,1078.8652
13466,847.77954
13467,1447.39
13468,923.33124
13469,999.81976
13470,1370.7319
13471,1498.8215
13472,843.1449
13473,1565.166
13474,1153.5184
13475,2007.7231
13476,843.1449
13477,948.8466
13478,941.77325
13479,1298.0364
13480,905.8143
13481,945.04193
13482,843.1449
13483,1565.0349
13484,1650.0195
13485,1637.3652
13486,1496.231
13487,1386.0488
13488,849.9051
13489,878.8531
13490,868.42474
13491,932.8919
13492,1193.7117
13493,1269.5393
13494,1468.5911
13495,1572.264
13496,843.1449
13497,843.1449
13498,843.1449
13499,843.1449
13500,1081.4271
13501,1518.7782
13502,1256.0305
13503,1709.715
13504,1262.8085
13505,903.89435
13506,845.0638
13507,843.1449
13508,852.22565
13509,930.77655
13510,843.1449
13511,1050.4882
13512,1266.4382
13513,1875.4807
13514,1415.5295
13515,1492.3656
13516,1781.7184
13517,1409.083
13518,843.1449
13519,1151.4674
13520,859.3548
13521,843.1449
13522,1692.2451
13523,1286.2102
13524,965.8867
13525,871.3217
13526,1565.4126
13527,858.5964
13528,882.80426
13529,1116.317
13530,1841.5939
13531,1591.5372
13532,1406.3612
13533,1969.3036
13534,1277.4268
13535,843.1449
13536,1188.271
13537,893.61444
13538,1828.407
13539,1267.2676
13540,843.1449
13541,902.2829
13542,858.791
13543,1353.4202
13544,843.1449
13545,1257.3608
13546,864.88556
13547,1205.1189
13548,843.1449
13549,1506.5043
13550,1514.9226
13551,921.5708
13552,1387.3234
13553,2052.8252
13554,871.53864
13555,861.24164
13556,1280.5896
13557,1836.5979
13558,2059.0447
13559,1959.5748
13560,2104.6304
13561,2137.2964
13562,843.1449
13563,843.1449
13564,930.95416
13565,1628.2704
13566,855.3745
13567,865.767
13568,864.22144
13569,1441.4587
13570,1486.2456
13571,1776.3131
13572,1071.0544
13573,1405.9858
13574,1574.648
13575,911.61584
13576,1002.1717
13577,2166.3381
13578,1048.4915
13579,880.75934
13580,1068.3622
13581,1654.1826
13582,843.1449
13583,971.63495
13584,875.25494
13585,1010.06476
13586,843.1449
13587,1305.5493
13588,1242.2075
13589,854.80457
13590,1135.3451
13591,1867.2233
13592,843.1449
13593,843.1449
13594,1150.1445
13595,1407.8782
13596,1110.9943
13597,843.1449
13598,1661.7222
13599,1622.3135
13600,843.1449
13601,1052.5928
13602,926.56256
13603,843.1449
13604,1389.7704
13605,1457.8071
13606,921.5681
13607,843.1449
13608,1283.6638
13609,1266.162
13610,1009.5512
13611,910.2762
13612,955.4351
13613,843.1449
13614,1460.8694
13615,1185.3043
13616,843.1449
13617,1075.9884
13618,848.5817
13619,876.22504
13620,843.1449
13621,843.1449
13622,972.0528
13623,1364.7
13624,843.1449
13625,1268.5217
13626,843.1449
13627,843.1449
13628,843.1449
13629,1187.189
13630,1521.7645
13631,1386.7078
13632,939.9822
13633,1434.1177
13634,855.6419
13635,1345.4451
13636,843.1449
13637,1109.0421
13638,843.1449
13639,1185.7583
13640,843.1449
13641,991.12775
13642,843.1449
13643,940.12506
13644,843.1449
13645,938.741
13646,843.1449
13647,843.1449
13648,1499.4902
13649,1861.1571
13650,843.1449
13651,843.1449
13652,1330.4275
13653,1635.0603
13654,843.1449
13655,843.1449
13656,1205.5392
13657,1309.8511
13658,843.1449
13659,843.1449
13660,843.1449
13661,1075.5082
13662,1266.6626
13663,1293.8396
13664,843.1449
13665,843.1449
13666,1173.9304
13667,1229.4785
13668,843.1449
13669,843.1449
13670,1363.2993
13671,1424.3077
13672,843.1449
13673,1115.1201
13674,887.7176
13675,1541.8455
13676,2062.1123
13677,843.1449
13678,1087.0216
13679,2170.6995
13680,843.1449
13681,843.1449
13682,1344.5416
13683,1306.767
13684,843.1449
13685,1109.1626
13686,843.1449
13687,1128.1798
13688,986.92926
13689,864.37103
13690,843.1449
13691,1191.0791
13692,1412.2068
13693,1532.5476
13694,854.7346
13695,920.5441
13696,911.16174
13697,843.1449
13698,843.1449
13699,985.8584
13700,972.38873
13701,1526.5264
13702,1394.4678
13703,1369.9285
13704,1158.6315
13705,1063.3467
13706,1490.4644
13707,1842.6982
13708,843.1449
13709,843.1449
13710,1100.8486
13711,1609.4788
13712,843.1449
13713,924.33575
13714,1081.1945
13715,1259.9839
13716,1235.9465
13717,1966.1173
13718,1285.7484
13719,1081.7819
13720,964.466
13721,1191.4076
13722,843.1449
13723,843.1449
13724,939.10333
13725,1608.8411
13726,844.0455
13727,858.1453
13728,1237.2239
13729,1501.4783
13730,843.1449
13731,943.38763
13732,1144.4663
13733,843.1449
13734,1317.5334
13735,1275.8562
13736,843.1449
13737,844.3333
13738,1213.2113
13739,1544.371
13740,843.1449
13741,939.4732
13742,843.1449
13743,1035.546
13744,843.1449
13745,1059.8009
13746,1057.1678
13747,1105.1873
13748,843.1449
13749,844.41754
13750,1154.8848
13751,1555.4761
13752,843.1449
13753,1449.5117
13754,907.29095
13755,843.1449
13756,1025.4943
13757,1466.5596
13758,856.50464
13759,1604.541
13760,938.3206
13761,1529.6613
13762,969.6999
13763,1265.1829
13764,843.1449
13765,1684.8052
13766,843.1449
13767,1488.7175
13768,843.1449
13769,1323.772
13770,843.1449
13771,896.554
13772,843.1449
13773,1596.5181
13774,1387.3782
13775,1390.3964
13776,843.1449
13777,843.1449
13778,852.36725
13779,1281.5195
13780,843.1449
13781,843.1449
13782,947.5053
13783,1620.762
13784,843.1449
13785,843.1449
13786,843.1449
13787,1147.8789
13788,1781.3733
13789,1505.8157
13790,1555.2158
13791,843.1449
13792,1924.6091
13793,1271.2507
13794,843.1449
13795,843.1449
13796,1279.7568
13797,1282.1382
13798,843.1449
13799,843.1449
13800,928.60236
13801,1404.0747
13802,843.1449
13803,1337.5952
13804,1851.1084
13805,843.1449
13806,1142.9086
13807,1992.375
13808,843.1449
13809,843.1449
13810,843.1449
13811,843.1449
13812,996.32074
13813,1321.1604
13814,1236.4453
13815,1236.4453
13816,843.1449
13817,1075.2335
13818,1004.2048
13819,1996.5054
13820,843.1449
13821,858.05194
13822,1024.2423
13823,1520.835
13824,843.1449
13825,865.0423
13826,1436.5717
13827,1521.418
13828,843.1449
13829,888.8603
13830,1320.179
13831,1482.3445
13832,967.399
13833,843.1449
13834,1574.8219
13835,1835.2803
13836,879.5438
13837,1565.8347
13838,1804.1405
13839,1564.4822
13840,899.3738
13841,869.41156
13842,843.1449
13843,1288.7935
13844,1280.0609
13845,1278.7926
13846,843.1449
13847,895.10315
13848,843.1449
13849,968.7733
13850,901.52594
13851,843.1449
13852,902.8293
13853,972.2801
13854,1256.1562
13855,1656.144
13856,869.4312
13857,875.6281
13858,843.1449
13859,1078.2108
13860,1043.1675
13861,1306.8616
13862,1357.8872
13863,1306.0139
13864,843.1449
13865,946.11926
13866,843.1449
13867,843.1449
13868,843.1449
13869,1131.0841
13870,1455.3721
13871,1571.1561
13872,2045.1289
13873,926.4975
13874,843.1449
13875,1400.5859
13876,2124.9326
13877,1266.6084
13878,1327.4961
13879,883.78973
13880,1154.1099
13881,1077.4216
13882,1052.4677
13883,1500.2654
13884,1681.7222
13885,1307.5929
13886,944.9711
13887,992.9998
13888,1583.1941
13889,1489.9877
13890,1365.8104
13891,1398.5947
13892,1058.5
13893,960.6255
13894,843.6895
13895,1041.2421
13896,1264.8774
13897,1861.9258
13898,843.15045
13899,843.1449
13900,843.1449
13901,1284.5222
13902,1311.2565
13903,1463.6609
13904,843.1449
13905,843.1449
13906,1445.1342
13907,1474.8467
13908,843.1449
13909,843.1449
13910,843.1449
13911,1373.7322
13912,843.1449
13913,843.1449
13914,1320.4133
13915,1547.291
13916,843.1449
13917,843.1449
13918,848.66425
13919,1030.0731
13920,843.1449
13921,1343.1741
13922,843.1449
13923,843.1449
13924,884.03156
13925,1223.2882
13926,843.1449
13927,843.1449
13928,1389.6752
13929,1531.9196
13930,843.1449
13931,843.1449
13932,1525.665
13933,1542.199
13934,2001.5193
13935,843.1449
13936,2082.447
13937,1374.794
13938,855.37524
13939,895.0098
13940,1959.7622
13941,1960.3401
13942,843.1449
13943,981.09296
13944,1332.5701
13945,1118.5519
13946,884.8271
13947,1474.656
13948,1534.3595
13949,848.1385
13950,881.3527
13951,1921.5685
13952,843.63947
13953,929.68536
13954,843.1449
13955,1037.8419
13956,843.1449
13957,854.1414
13958,1344.823
13959,2115.4119
13960,843.1449
13961,854.9404
13962,1741.0216
13963,1565.9753
13964,843.1449
13965,843.1449
13966,947.508
13967,1267.8837
13968,843.1449
13969,883.6844
13970,1616.7504
13971,1421.7488
13972,879.9897
13973,1142.3601
13974,843.1449
13975,931.77014
13976,896.8889
13977,938.03046
13978,920.1683
13979,843.1449
13980,877.8984
13981,929.94226
13982,1260.7102
13983,1462.8324
13984,899.674
13985,859.93854
13986,1765.1167
13987,1414.115
13988,843.1449
13989,939.9383
13990,960.6363
13991,1159.1179
13992,1452.8452
13993,1403.09
13994,843.1449
13995,843.1449
13996,906.72675
13997,939.73376
13998,1261.3988
13999,1504.5757
14000,875.2672
14001,1445.272
14002,843.1449
14003,858.0019
14004,871.71356
14005,1419.5079
14006,843.1449
14007,1282.425
14008,843.1449
14009,843.1449
14010,843.1449
14011,843.1449
14012,1389.2595
14013,1219.3052
14014,1591.3618
14015,1466.4375
14016,843.1449
14017,939.2022
14018,1491.1848
14019,1834.3667
14020,843.1449
14021,1342.0154
14022,974.93176
14023,889.64325
14024,843.1449
14025,843.1449
14026,1117.4432
14027,1274.5815
14028,1534.1493
14029,1564.8617
14030,843.1449
14031,1565.1279
14032,843.1449
14033,1506.516
14034,1882.4326
14035,1855.9264
14036,1228.8793
14037,2010.6306
14038,915.0557
14039,843.1449
14040,1276.9485
14041,1552.3716
14042,843.1449
14043,1393.4417
14044,843.1449
14045,1367.4548
14046,871.444
14047,952.362
14048,1420.1982
14049,1373.2771
14050,908.6414
14051,843.1449
14052,1462.8911
14053,1388.8411
14054,843.1449
14055,843.1449
14056,1526.3658
14057,1239.4705
14058,1075.4572
14059,876.8144
14060,1253.7605
14061,843.1449
14062,1061.6288
14063,1349.644
14064,1331.8097
14065,1143.652
14066,864.5393
14067,843.1449
14068,1394.4156
14069,1397.668
14070,1312.9714
14071,1148.7355
14072,2092.8945
14073,1865.1821
14074,872.93176
14075,843.1449
14076,843.1449
14077,843.1449
14078,994.77875
14079,1671.6265
14080,1670.4543
14081,1822.8301
14082,843.1449
14083,843.1449
14084,966.9057
14085,1228.4669
14086,891.98773
14087,1102.4419
14088,843.1449
14089,1755.9806
14090,934.66095
14091,1271.4128
14092,1036.6315
14093,1492.5474
14094,843.1449
14095,843.1449
14096,843.1449
14097,980.20294
14098,1302.8354
14099,1941.7024
14100,843.1449
14101,843.1449
14102,1159.6508
14103,1336.3303
14104,1475.0426
14105,1374.0958
14106,843.1449
14107,1095.001
14108,930.7889
14109,843.1449
14110,898.78253
14111,1068.6425
14112,1378.1793
14113,1371.0579
14114,843.1449
14115,1005.3378
14116,973.4744
14117,1186.2096
14118,917.2768
14119,923.89685
14120,1177.6078
14121,1325.895
14122,843.1449
14123,867.1485
14124,892.1777
14125,979.45624
14126,1172.599
14127,1722.0922
14128,2029.5867
14129,843.1449
14130,998.13666
14131,2119.5188
14132,879.9999
14133,968.4126
14134,843.1449
14135,843.1449
14136,910.23785
14137,1392.1471
14138,1447.831
14139,1552.6096
14140,843.1449
14141,1208.3198
14142,896.4401
14143,894.5587
14144,843.1449
14145,949.7654
14146,1488.6731
14147,1503.0476
14148,1042.3026
14149,1844.0557
14150,1510.8303
14151,2055.9802
14152,843.1449
14153,843.1449
14154,1613.6901
14155,1438.676
14156,843.1449
14157,843.1449
14158,1150.5002
14159,1626.3271
14160,877.76385
14161,843.1449
14162,901.27423
14163,1385.1802
14164,2144.5093
14165,856.3035
14166,1225.4927
14167,2240.0525
14168,843.1449
14169,1143.7214
14170,2144.9124
14171,1751.7764
14172,2175.4336
14173,2109.1099
14174,843.1449
14175,843.1449
14176,882.2261
14177,1377.2587
14178,1803.4779
14179,1443.5653
14180,1027.2242
14181,1071.6088
14182,1465.2554
14183,915.091
14184,843.1449
14185,1161.7703
14186,912.4167
14187,1782.2188
14188,857.9455
14189,902.39716
14190,1278.0332
14191,1752.3112
14192,871.23724
14193,1565.3379
14194,1424.3484
14195,1955.7504
14196,843.1449
14197,843.1449
14198,913.27826
14199,1356.0398
14200,843.1449
14201,843.1449
14202,1034.2957
14203,1242.4927
14204,884.22797
14205,1070.7014
14206,843.1449
14207,904.0278
14208,854.7115
14209,1161.9617
14210,2014.9805
14211,2060.3303
14212,843.1449
14213,843.1449
14214,843.1449
14215,1172.9462
14216,1384.647
14217,1395.081
14218,1514.4587
14219,966.83466
14220,1538.4952
14221,1548.9602
14222,1276.7207
14223,900.941
14224,1168.4736
14225,1579.092
14226,1174.7074
14227,843.1449
14228,1210.679
14229,1306.7798
14230,843.1449
14231,843.1449
14232,843.1449
14233,843.1449
14234,846.31744
14235,1527.162
14236,1313.5773
14237,1318.6323
14238,1278.7085
14239,1219.1941
14240,866.02094
14241,1309.6477
14242,843.1449
14243,1077.8572
14244,966.8542
14245,1039.1853
14246,843.1449
14247,843.1449
14248,843.1449
14249,843.1449
14250,861.7265
14251,1241.1531
14252,1504.0966
14253,1312.7087
14254,994.2912
14255,843.1449
14256,1006.8743
14257,843.1449
14258,924.2365
14259,1476.9702
14260,1597.7523
14261,1342.812
14262,1274.0626
14263,1281.6991
14264,843.1449
14265,843.1449
14266,843.1449
14267,1234.6448
14268,1500.5518
14269,1346.9463
14270,896.8466
14271,1110.1298
14272,843.1449
14273,843.1449
14274,843.1449
14275,1388.2911
14276,1281.3401
14277,1424.9142
14278,851.2017
14279,843.1449
14280,1090.7784
14281,1540.1741
14282,894.0146
14283,1293.3916
14284,850.39764
14285,864.85614
14286,1124.6045
14287,1477.7205
14288,843.1449
14289,843.1449
14290,846.96906
14291,1333.3306
14292,1359.9802
14293,1709.9729
14294,843.1449
14295,1266.0337
14296,972.4648
14297,1088.3322
14298,843.1449
14299,843.1449
14300,1019.26196
14301,916.25635
14302,1294.9094
14303,1319.6775
14304,1292.8032
14305,1734.1964
14306,843.1449
14307,843.1449
14308,1139.1241
14309,1256.8438
14310,1024.8488
14311,1902.1887
14312,843.1449
14313,843.1449
14314,1025.2308
14315,1369.6714
14316,1219.9382
14317,843.1449
14318,1094.3701
14319,1313.937
14320,1649.8662
14321,866.6232
14322,1197.3612
14323,997.67975
14324,918.5293
14325,1791.6753
14326,2102.1611
14327,2056.5154
14328,843.1449
14329,1000.47705
14330,843.1449
14331,1640.3396
14332,1372.0181
14333,1435.8198
14334,1209.2776
14335,843.1449
14336,1378.5906
14337,1663.27
14338,843.1449
14339,843.1449
14340,1016.4705
14341,1345.3827
14342,1190.1498
14343,862.45435
14344,843.1449
14345,1466.0908
14346,1520.2275
14347,1398.9492
14348,863.0712
14349,1362.2329
14350,843.1449
14351,843.1449
14352,843.1449
14353,1492.087
14354,1397.3604
14355,1850.3665
14356,843.1449
14357,964.64484
14358,1211.5212
14359,1566.3961
14360,843.1449
14361,1254.5537
14362,846.7839
14363,1254.0579
14364,843.1449
14365,1385.8518
14366,843.1449
14367,1046.672
14368,843.1449
14369,843.1449
14370,1057.2772
14371,1980.729
14372,899.3011
14373,937.6762
14374,1308.6254
14375,1588.064
14376,899.9559
14377,1437.3079
14378,1242.2378
14379,949.7907
14380,843.1449
14381,843.1449
14382,1073.5438
14383,1620.8467
14384,843.6691
14385,1276.2728
14386,931.1816
14387,843.1449
14388,1225.1685
14389,1420.8787
14390,1115.2041
14391,843.1449
14392,1179.2499
14393,1536.8672
14394,1140.1656
14395,1318.8555
14396,856.42896
14397,1526.907
14398,1798.3157
14399,1670.1312
14400,920.53613
14401,1248.8535
14402,849.83136
14403,1616.972
14404,843.1449
14405,843.1449
14406,843.1449
14407,1342.4602
14408,1651.2872
14409,1767.4834
14410,891.17236
14411,1435.8042
14412,844.8863
14413,843.1449
14414,886.1272
14415,1459.1641
14416,843.1449
14417,959.14526
14418,843.1449
14419,916.79596
14420,843.1449
14421,1109.081
14422,845.45966
14423,871.6203
14424,920.7675
14425,1884.6484
14426,843.1449
14427,1020.5666
14428,881.09515
14429,1302.0751
14430,843.1449
14431,853.81647
14432,880.8394
14433,1181.0741
14434,843.1449
14435,843.1449
14436,843.1449
14437,1148.5222
14438,1514.5913
14439,1325.9099
14440,1213.3809
14441,843.1449
14442,1098.7639
14443,1220.2847
14444,912.97986
14445,1019.3858
14446,882.059
14447,1176.966
14448,861.0911
14449,1388.079
14450,843.1449
14451,1094.9668
14452,843.1449
14453,1172.8367
14454,843.1449
14455,996.4547
14456,843.1449
14457,1052.6693
14458,1357.7635
14459,1297.0769
14460,874.5387
14461,843.1449
14462,916.85443
14463,1437.2439
14464,843.1449
14465,843.1449
14466,1338.6575
14467,1293.9172
14468,843.1449
14469,927.1214
14470,843.1449
14471,1045.8162
14472,843.1449
14473,843.1449
14474,968.7764
14475,1240.1117
14476,843.1449
14477,1219.845
14478,1063.5409
14479,851.49176
14480,843.1449
14481,1472.0745
14482,1754.0684
14483,1327.7814
14484,843.1449
14485,843.1449
14486,967.24554
14487,1227.0322
14488,843.1449
14489,843.1449
14490,843.1449
14491,843.1449
14492,843.1449
14493,896.0941
14494,1204.2881
14495,1204.8076
14496,1472.8491
14497,1248.2096
14498,843.1449
14499,1054.1855
14500,849.5406
14501,1105.3092
14502,888.3325
14503,1373.707
14504,1131.0564
14505,1066.7747
14506,894.1291
14507,928.59656
14508,843.1449
14509,843.1449
14510,1312.3616
14511,1527.4607
14512,1117.8716
14513,1258.5955
14514,843.1449
14515,1157.0319
14516,843.1449
14517,931.5656
14518,843.1449
14519,967.56757
14520,843.1449
14521,1119.322
14522,843.1449
14523,1114.141
14524,843.1449
14525,876.3731
14526,952.83386
14527,1236.6211
14528,843.1449
14529,843.1449
14530,843.1449
14531,1234.4692
14532,1304.1802
14533,1436.2771
14534,1537.5024
14535,843.1449
14536,1702.0927
14537,1315.4894
14538,1555.6956
14539,843.1449
14540,961.8221
14541,1034.9292
14542,1567.8503
14543,1832.9388
14544,853.71454
14545,843.1449
14546,926.7739
14547,1290.6914
14548,843.1449
14549,859.5139
14550,1190.0638
14551,1364.4818
14552,914.58044
14553,1204.394
14554,901.40436
14555,866.5799
14556,896.38995
14557,1259.9413
14558,869.58716
14559,1069.8885
14560,1588.7217
14561,1564.6875
14562,1562.7908
14563,911.99316
14564,918.16486
14565,843.1449
14566,1175.057
14567,1535.1704
14568,1921.478
14569,1968.2102
14570,1862.2783
14571,1578.3113
14572,843.1449
14573,843.1449
14574,843.1449
14575,1111.2438
14576,1430.2671
14577,1425.0706
14578,1068.021
14579,1709.2743
14580,859.8183
14581,1266.1573
14582,915.3994
14583,981.56683
14584,866.68524
14585,1519.4187
14586,843.1449
14587,893.6296
14588,1142.0586
14589,1337.4553
14590,936.0435
14591,848.2231
14592,1152.1742
14593,1395.1482
14594,1096.9628
14595,843.1449
14596,1315.8198
14597,1195.4011
14598,843.1449
14599,863.19183
14600,1031.5928
14601,843.1449
14602,991.04877
14603,1283.7635
14604,843.1449
14605,863.59955
14606,907.2778
14607,1032.5946
14608,1522.0474
14609,1473.2141
14610,860.98987
14611,1306.969
14612,843.1449
14613,843.1449
14614,843.1449
14615,1037.936
14616,1715.3958
14617,1239.5498
14618,843.1449
14619,843.1449
14620,877.3437
14621,853.2138
14622,908.21356
14623,1840.5487
14624,1463.862
14625,1574.0175
14626,1154.1256
14627,910.81866
14628,1285.3027
14629,2248.7793
14630,843.1449
14631,1113.8763
14632,901.21344
14633,843.1449
14634,946.2419
14635,925.4137
14636,1550.3318
14637,1370.1152
14638,843.1449
14639,998.86456
14640,843.1449
14641,1014.1597
14642,843.1449
14643,1675.4692
14644,843.1449
14645,1012.0059
14646,2248.638
14647,843.1449
14648,949.19934
14649,2301.9475
14650,843.1449
14651,1297.1754
14652,843.1449
14653,843.1449
14654,1236.2758
14655,1383.6353
14656,843.1449
14657,1118.6162
14658,854.16016
14659,986.6036
14660,863.65326
14661,1007.3267
14662,923.93756
14663,1401.2623
14664,843.1449
14665,843.1449
14666,1332.7689
14667,1454.9783
14668,843.1449
14669,843.1449
14670,1196.2036
14671,1259.0254
14672,843.1449
14673,888.7901
14674,1011.29596
14675,1434.9978
14676,1340.0032
14677,1467.9602
14678,1000.0229
14679,1832.8594
14680,843.1449
14681,1370.9062
14682,1084.5579
14683,2017.3325
14684,843.1449
14685,843.1449
14686,1181.0127
14687,1458.3245
14688,1136.1448
14689,843.1449
14690,890.1562
14691,870.6753
14692,1375.1624
14693,1758.0286
14694,1533.0312
14695,1258.9308
14696,1150.3362
14697,909.9874
14698,908.9963
14699,843.1449
14700,1006.69745
14701,915.68494
14702,1112.212
14703,1394.9341
14704,952.03546
14705,843.1449
14706,1424.9714
14707,2022.4501
14708,843.1449
14709,1042.5302
14710,902.0788
14711,943.7628
14712,1845.6953
14713,1465.5876
14714,843.1449
14715,843.1449
14716,1074.3895
14717,1447.1545
14718,1035.4403
14719,1080.7402
14720,843.1449
14721,1131.9706
14722,891.1142
14723,1338.3435
14724,843.1449
14725,843.1449
14726,1128.5693
14727,1386.4749
14728,853.2464
14729,1265.9524
14730,843.1449
14731,1008.61176
14732,916.8819
14733,2017.1057
14734,843.1449
14735,1265.6744
14736,843.1449
14737,998.3483
14738,843.1449
14739,1048.0878
14740,843.1449
14741,843.1449
14742,1604.7765
14743,1337.7556
14744,852.2169
14745,1322.5059
14746,1002.9119
14747,1584.6753
14748,921.35815
14749,843.1449
14750,1038.0941
14751,1338.6143
14752,843.1449
14753,1523.9761
14754,843.1449
14755,843.1449
14756,1032.7268
14757,1505.9036
14758,882.80206
14759,886.88
14760,918.5214
14761,1445.935
14762,1702.2008
14763,969.2983
14764,1697.9814
14765,1426.8074
14766,843.1449
14767,934.2183
14768,1037.2345
14769,1663.3805
14770,843.1449
14771,1219.5981
14772,1032.1423
14773,1324.2819
14774,865.19385
14775,843.1449
14776,1237.7778
14777,1115.7389
14778,1550.1189
14779,1594.3317
14780,2010.2039
14781,843.1449
14782,1399.0999
14783,843.1449
14784,978.4913
14785,1857.0217
14786,2099.8203
14787,913.8919
14788,1059.5657
14789,992.27496
14790,843.1449
14791,1365.579
14792,1987.7927
14793,1121.933
14794,862.91284
14795,1098.4661
14796,1491.2075
14797,1237.6108
14798,901.8721
14799,1304.1204
14800,1187.4326
14801,843.1449
14802,951.3084
14803,1696.9397
14804,853.18524
14805,843.1449
14806,1186.0942
14807,1978.2943
14808,843.1449
14809,843.1449
14810,1577.3303
14811,1256.9888
14812,963.58026
14813,1376.9242
14814,968.1968
14815,843.1449
14816,843.1449
14817,975.96356
14818,843.1449
14819,1276.1091
14820,1629.114
14821,1242.2375
14822,997.3029
14823,948.53754
14824,1391.0333
14825,1340.4974
14826,920.8251
14827,850.94135
14828,843.3554
14829,978.2398
